Datetime,Open,High,Low,Close,Volume
2022-05-23 11:10:00+05:30,34611.4,34654.6,34608.8,34636.55,0
2022-05-23 11:15:00+05:30,34636.85,34697.75,34634.75,34693.25,0
2022-05-23 11:20:00+05:30,34691.75,34724.8,34685.45,34722.75,0
2022-05-23 11:25:00+05:30,34721.45,34728.65,34702.15,34712.6,0
2022-05-23 11:30:00+05:30,34713.3,34748.3,34702.2,34729.25,0
2022-05-23 11:35:00+05:30,34729.6,34749.2,34723.2,34736.65,0
2022-05-23 11:40:00+05:30,34737.3,34758.6,34714.6,34720.85,0
2022-05-23 11:45:00+05:30,34723.3,34737.05,34690.65,34726.8,0
2022-05-23 11:50:00+05:30,34726.7,34737.3,34714.65,34737.3,0
2022-05-23 11:55:00+05:30,34738.45,34749.4,34732.3,34746.8,0
2022-05-23 12:00:00+05:30,34745.1,34782.75,34743.9,34763.1,0
2022-05-23 12:05:00+05:30,34763.4,34765.35,34732.9,34738.5,0
2022-05-23 12:10:00+05:30,34738.6,34763.1,34695.85,34761.0,0
2022-05-23 12:15:00+05:30,34762.8,34780.85,34715.35,34727.15,0
2022-05-23 12:20:00+05:30,34726.5,34763.3,34718.2,34758.5,0
2022-05-23 12:25:00+05:30,34758.95,34764.45,34741.8,34745.35,0
2022-05-23 12:30:00+05:30,34743.15,34743.5,34692.1,34714.65,0
2022-05-23 12:35:00+05:30,34714.15,34727.85,34640.0,34723.1,0
2022-05-23 12:40:00+05:30,34723.9,34734.95,34650.35,34657.25,0
2022-05-23 12:45:00+05:30,34656.75,34689.2,34635.9,34683.45,0
2022-05-23 12:50:00+05:30,34681.35,34722.1,34677.8,34705.7,0
2022-05-23 12:55:00+05:30,34705.95,34750.45,34700.35,34711.65,0
2022-05-23 13:00:00+05:30,34711.75,34755.2,34691.5,34728.6,0
2022-05-23 13:05:00+05:30,34730.45,34748.7,34712.55,34738.95,0
2022-05-23 13:10:00+05:30,34737.55,34746.7,34680.5,34683.6,0
2022-05-23 13:15:00+05:30,34683.45,34724.15,34680.45,34690.5,0
2022-05-23 13:20:00+05:30,34687.45,34724.45,34676.5,34712.8,0
2022-05-23 13:25:00+05:30,34713.9,34787.3,34709.55,34770.05,0
2022-05-23 13:30:00+05:30,34770.75,34819.35,34765.55,34770.7,0
2022-05-23 13:35:00+05:30,34772.95,34785.1,34746.2,34770.4,0
2022-05-23 13:40:00+05:30,34772.65,34791.35,34705.05,34713.45,0
2022-05-23 13:45:00+05:30,34716.35,34741.5,34683.0,34711.4,0
2022-05-23 13:50:00+05:30,34715.6,34725.2,34695.0,34708.25,0
2022-05-23 13:55:00+05:30,34706.85,34715.85,34590.75,34605.9,0
2022-05-23 14:00:00+05:30,34604.5,34608.35,34450.2,34453.6,0
2022-05-23 14:05:00+05:30,34439.65,34467.55,34375.7,34422.85,0
2022-05-23 14:10:00+05:30,34431.75,34490.8,34388.85,34392.75,0
2022-05-23 14:15:00+05:30,34379.85,34438.25,34356.5,34403.7,0
2022-05-23 14:20:00+05:30,34404.7,34440.45,34399.35,34414.5,0
2022-05-23 14:25:00+05:30,34417.1,34461.3,34397.6,34416.95,0
2022-05-23 14:30:00+05:30,34415.45,34422.0,34335.6,34347.05,0
2022-05-23 14:35:00+05:30,34347.1,34386.65,34330.9,34350.7,0
2022-05-23 14:40:00+05:30,34353.35,34433.25,34353.35,34378.55,0
2022-05-23 14:45:00+05:30,34382.8,34429.0,34352.4,34407.1,0
2022-05-23 14:50:00+05:30,34404.95,34415.2,34367.05,34415.2,0
2022-05-23 14:55:00+05:30,34411.75,34432.2,34373.65,34393.15,0
2022-05-23 15:00:00+05:30,34390.45,34422.55,34261.05,34278.4,0
2022-05-23 15:05:00+05:30,34275.55,34304.2,34247.85,34282.8,0
2022-05-23 15:10:00+05:30,34283.25,34289.35,34218.0,34227.6,0
2022-05-23 15:15:00+05:30,34227.2,34273.55,34227.2,34235.15,0
2022-05-23 15:20:00+05:30,34236.55,34245.05,34152.8,34152.8,0
2022-05-23 15:25:00+05:30,34158.45,34177.05,34122.3,34157.8,0
2022-05-24 09:15:00+05:30,34223.2,34382.3,34132.25,34364.65,0
2022-05-24 09:20:00+05:30,34365.15,34486.7,34355.55,34467.0,0
2022-05-24 09:25:00+05:30,34459.8,34483.45,34366.15,34379.15,0
2022-05-24 09:30:00+05:30,34378.8,34433.4,34314.55,34428.85,0
2022-05-24 09:35:00+05:30,34431.25,34436.1,34378.1,34389.55,0
2022-05-24 09:40:00+05:30,34388.7,34411.5,34350.75,34372.6,0
2022-05-24 09:45:00+05:30,34373.05,34397.75,34342.75,34353.9,0
2022-05-24 09:50:00+05:30,34362.2,34374.0,34343.2,34369.35,0
2022-05-24 09:55:00+05:30,34366.2,34400.25,34279.85,34282.55,0
2022-05-24 10:00:00+05:30,34282.75,34308.65,34245.65,34253.5,0
2022-05-24 10:05:00+05:30,34250.35,34328.05,34250.35,34288.35,0
2022-05-24 10:10:00+05:30,34289.35,34311.75,34277.5,34301.75,0
2022-05-24 10:15:00+05:30,34302.2,34302.8,34229.7,34231.65,0
2022-05-24 10:20:00+05:30,34228.5,34270.7,34219.3,34256.8,0
2022-05-24 10:25:00+05:30,34257.0,34296.45,34252.45,34284.45,0
2022-05-24 10:30:00+05:30,34284.15,34301.25,34261.15,34291.45,0
2022-05-24 10:35:00+05:30,34294.1,34384.0,34288.95,34356.2,0
2022-05-24 10:40:00+05:30,34355.2,34394.85,34332.4,34353.75,0
2022-05-24 10:45:00+05:30,34352.05,34353.3,34312.1,34347.4,0
2022-05-24 10:50:00+05:30,34347.35,34391.7,34324.75,34347.75,0
2022-05-24 10:55:00+05:30,34349.2,34366.65,34332.7,34355.5,0
2022-05-24 11:00:00+05:30,34356.1,34363.55,34315.3,34357.8,0
2022-05-24 11:05:00+05:30,34358.35,34379.7,34345.15,34353.9,0
2022-05-24 11:10:00+05:30,34353.6,34357.5,34296.35,34297.45,0
2022-05-24 11:15:00+05:30,34295.3,34297.95,34267.15,34281.2,0
2022-05-24 11:20:00+05:30,34283.75,34332.3,34282.4,34306.1,0
2022-05-24 11:25:00+05:30,34304.45,34320.0,34281.4,34297.05,0
2022-05-24 11:30:00+05:30,34298.55,34326.65,34276.6,34320.9,0
2022-05-24 11:35:00+05:30,34319.2,34373.9,34319.2,34351.95,0
2022-05-24 11:40:00+05:30,34353.15,34463.85,34353.15,34455.25,0
2022-05-24 11:45:00+05:30,34461.55,34503.95,34459.9,34472.4,0
2022-05-24 11:50:00+05:30,34475.2,34508.75,34449.55,34505.3,0
2022-05-24 11:55:00+05:30,34507.8,34526.3,34484.35,34487.7,0
2022-05-24 12:00:00+05:30,34484.35,34484.35,34416.35,34428.05,0
2022-05-24 12:05:00+05:30,34426.05,34435.75,34367.45,34387.6,0
2022-05-24 12:10:00+05:30,34391.2,34422.3,34356.4,34422.3,0
2022-05-24 12:15:00+05:30,34424.05,34446.2,34397.1,34432.9,0
2022-05-24 12:20:00+05:30,34433.7,34489.45,34429.4,34468.55,0
2022-05-24 12:25:00+05:30,34466.85,34475.7,34429.55,34429.55,0
2022-05-24 12:30:00+05:30,34431.95,34486.95,34428.85,34484.75,0
2022-05-24 12:35:00+05:30,34483.4,34486.1,34405.95,34411.45,0
2022-05-24 12:40:00+05:30,34408.85,34481.55,34390.85,34472.55,0
2022-05-24 12:45:00+05:30,34474.4,34486.9,34456.1,34471.0,0
2022-05-24 12:50:00+05:30,34470.2,34519.65,34461.35,34505.5,0
2022-05-24 12:55:00+05:30,34506.85,34525.65,34453.4,34496.6,0
2022-05-24 13:00:00+05:30,34496.0,34578.05,34496.0,34550.7,0
2022-05-24 13:05:00+05:30,34551.0,34554.55,34305.65,34335.7,0
2022-05-24 13:10:00+05:30,34336.3,34377.0,34306.45,34345.3,0
2022-05-24 13:15:00+05:30,34346.05,34363.5,34305.05,34312.3,0
2022-05-24 13:20:00+05:30,34299.8,34335.2,34286.35,34311.8,0
2022-05-24 13:25:00+05:30,34311.9,34396.25,34311.9,34391.95,0
2022-05-24 13:30:00+05:30,34394.2,34423.8,34345.5,34373.75,0
2022-05-24 13:35:00+05:30,34376.6,34400.55,34347.95,34390.7,0
2022-05-24 13:40:00+05:30,34390.8,34414.6,34363.75,34414.6,0
2022-05-24 13:45:00+05:30,34413.35,34423.4,34349.6,34357.75,0
2022-05-24 13:50:00+05:30,34360.3,34380.9,34335.9,34359.0,0
2022-05-24 13:55:00+05:30,34363.65,34379.2,34343.4,34377.05,0
2022-05-24 14:00:00+05:30,34377.7,34424.55,34338.0,34347.55,0
2022-05-24 14:05:00+05:30,34349.85,34372.55,34319.8,34348.9,0
2022-05-24 14:10:00+05:30,34352.55,34355.95,34309.95,34333.8,0
2022-05-24 14:15:00+05:30,34331.6,34377.5,34308.1,34370.7,0
2022-05-24 14:20:00+05:30,34371.9,34371.9,34230.25,34237.15,0
2022-05-24 14:25:00+05:30,34237.65,34247.9,34192.35,34211.65,0
2022-05-24 14:30:00+05:30,34213.2,34255.15,34187.65,34223.55,0
2022-05-24 14:35:00+05:30,34223.3,34276.45,34180.8,34276.45,0
2022-05-24 14:40:00+05:30,34271.7,34297.8,34247.55,34258.25,0
2022-05-24 14:45:00+05:30,34256.8,34283.5,34238.25,34245.9,0
2022-05-24 14:50:00+05:30,34247.2,34310.25,34229.75,34295.6,0
2022-05-24 14:55:00+05:30,34299.4,34436.4,34286.6,34361.6,0
2022-05-24 15:00:00+05:30,34371.6,34402.7,34351.1,34380.4,0
2022-05-24 15:05:00+05:30,34387.6,34394.1,34335.65,34346.1,0
2022-05-24 15:10:00+05:30,34346.6,34347.25,34252.0,34253.9,0
2022-05-24 15:15:00+05:30,34257.7,34263.0,34225.4,34242.85,0
2022-05-24 15:20:00+05:30,34246.7,34305.2,34234.25,34243.05,0
2022-05-24 15:25:00+05:30,34247.45,34317.9,34244.15,34305.7,0
2022-05-25 09:15:00+05:30,34491.8,34658.15,34434.3,34638.55,0
2022-05-25 09:20:00+05:30,34640.8,34671.4,34595.45,34650.95,0
2022-05-25 09:25:00+05:30,34650.45,34667.3,34611.5,34643.15,0
2022-05-25 09:30:00+05:30,34645.0,34662.3,34610.35,34629.6,0
2022-05-25 09:35:00+05:30,34622.5,34629.2,34578.4,34606.35,0
2022-05-25 09:40:00+05:30,34610.45,34612.95,34558.8,34583.4,0
2022-05-25 09:45:00+05:30,34581.55,34608.6,34552.05,34581.4,0
2022-05-25 09:50:00+05:30,34588.6,34611.05,34550.0,34551.45,0
2022-05-25 09:55:00+05:30,34551.45,34566.9,34537.8,34562.05,0
2022-05-25 10:00:00+05:30,34561.95,34599.55,34550.55,34583.2,0
2022-05-25 10:05:00+05:30,34581.1,34609.2,34563.7,34581.9,0
2022-05-25 10:10:00+05:30,34581.35,34586.7,34569.2,34582.75,0
2022-05-25 10:15:00+05:30,34584.7,34604.2,34547.8,34588.7,0
2022-05-25 10:20:00+05:30,34589.75,34616.45,34576.45,34578.35,0
2022-05-25 10:25:00+05:30,34579.85,34596.75,34564.25,34594.75,0
2022-05-25 10:30:00+05:30,34592.35,34619.95,34589.0,34616.45,0
2022-05-25 10:35:00+05:30,34614.55,34659.65,34614.55,34622.4,0
2022-05-25 10:40:00+05:30,34623.5,34666.85,34615.45,34663.1,0
2022-05-25 10:45:00+05:30,34665.25,34687.7,34657.4,34680.4,0
2022-05-25 10:50:00+05:30,34681.75,34699.55,34644.65,34673.5,0
2022-05-25 10:55:00+05:30,34673.1,34685.95,34659.1,34664.7,0
2022-05-25 11:00:00+05:30,34666.25,34672.55,34642.9,34654.95,0
2022-05-25 11:05:00+05:30,34655.0,34680.0,34654.55,34674.6,0
2022-05-25 11:10:00+05:30,34672.25,34718.35,34661.35,34716.3,0
2022-05-25 11:15:00+05:30,34712.5,34720.85,34619.75,34647.35,0
2022-05-25 11:20:00+05:30,34648.55,34651.35,34596.0,34604.75,0
2022-05-25 11:25:00+05:30,34602.7,34613.8,34585.85,34606.45,0
2022-05-25 11:30:00+05:30,34606.2,34626.45,34552.4,34568.2,0
2022-05-25 11:35:00+05:30,34568.05,34587.6,34542.75,34564.4,0
2022-05-25 11:40:00+05:30,34561.7,34586.8,34554.15,34562.05,0
2022-05-25 11:45:00+05:30,34563.1,34573.7,34496.6,34516.85,0
2022-05-25 11:50:00+05:30,34514.3,34520.8,34482.75,34510.15,0
2022-05-25 11:55:00+05:30,34512.85,34537.3,34506.55,34527.15,0
2022-05-25 12:00:00+05:30,34526.75,34528.45,34486.45,34493.45,0
2022-05-25 12:05:00+05:30,34493.9,34556.7,34490.85,34542.65,0
2022-05-25 12:10:00+05:30,34541.95,34552.25,34515.95,34528.65,0
2022-05-25 12:15:00+05:30,34532.8,34591.75,34527.0,34587.0,0
2022-05-25 12:20:00+05:30,34586.85,34590.8,34540.55,34549.05,0
2022-05-25 12:25:00+05:30,34545.6,34548.45,34507.55,34525.45,0
2022-05-25 12:30:00+05:30,34528.05,34528.05,34490.6,34493.6,0
2022-05-25 12:35:00+05:30,34494.85,34538.35,34491.2,34537.55,0
2022-05-25 12:40:00+05:30,34540.15,34570.05,34446.1,34452.6,0
2022-05-25 12:45:00+05:30,34453.95,34475.05,34417.5,34459.1,0
2022-05-25 12:50:00+05:30,34459.5,34461.8,34422.45,34442.35,0
2022-05-25 12:55:00+05:30,34444.55,34456.1,34430.55,34432.4,0
2022-05-25 13:00:00+05:30,34432.15,34450.1,34396.0,34416.9,0
2022-05-25 13:05:00+05:30,34420.1,34441.8,34386.15,34410.5,0
2022-05-25 13:10:00+05:30,34412.95,34450.6,34400.3,34450.6,0
2022-05-25 13:15:00+05:30,34453.7,34464.9,34414.3,34436.4,0
2022-05-25 13:20:00+05:30,34441.55,34482.3,34428.4,34476.55,0
2022-05-25 13:25:00+05:30,34478.85,34481.9,34434.2,34449.0,0
2022-05-25 13:30:00+05:30,34447.5,34451.2,34400.95,34446.55,0
2022-05-25 13:35:00+05:30,34446.85,34452.7,34400.2,34412.0,0
2022-05-25 13:40:00+05:30,34411.9,34414.75,34362.35,34403.15,0
2022-05-25 13:45:00+05:30,34405.3,34417.35,34346.7,34377.7,0
2022-05-25 13:50:00+05:30,34376.55,34423.4,34365.2,34386.15,0
2022-05-25 13:55:00+05:30,34384.75,34396.7,34362.45,34390.3,0
2022-05-25 14:00:00+05:30,34389.5,34453.2,34352.6,34415.2,0
2022-05-25 14:05:00+05:30,34410.15,34444.0,34397.4,34439.25,0
2022-05-25 14:10:00+05:30,34442.3,34520.0,34441.55,34504.9,0
2022-05-25 14:15:00+05:30,34504.5,34548.0,34477.5,34542.55,0
2022-05-25 14:20:00+05:30,34542.15,34545.85,34497.95,34522.8,0
2022-05-25 14:25:00+05:30,34523.2,34539.45,34463.95,34476.65,0
2022-05-25 14:30:00+05:30,34475.05,34491.1,34453.2,34488.4,0
2022-05-25 14:35:00+05:30,34487.05,34505.8,34470.0,34486.55,0
2022-05-25 14:40:00+05:30,34481.55,34500.95,34427.9,34430.05,0
2022-05-25 14:45:00+05:30,34427.05,34428.5,34391.55,34408.05,0
2022-05-25 14:50:00+05:30,34406.55,34417.9,34371.7,34371.75,0
2022-05-25 14:55:00+05:30,34372.5,34415.5,34327.2,34377.35,0
2022-05-25 15:00:00+05:30,34377.5,34411.1,34338.15,34399.6,0
2022-05-25 15:05:00+05:30,34399.45,34399.95,34353.1,34355.95,0
2022-05-25 15:10:00+05:30,34354.3,34366.75,34341.3,34341.3,0
2022-05-25 15:15:00+05:30,34343.95,34364.05,34332.1,34364.05,0
2022-05-25 15:20:00+05:30,34357.9,34370.15,34306.9,34314.35,0
2022-05-25 15:25:00+05:30,34316.8,34316.8,34287.65,34313.9,0
2022-05-26 09:15:00+05:30,34670.6,34716.7,34625.05,34652.35,0
2022-05-26 09:20:00+05:30,34653.15,34677.75,34603.95,34651.75,0
2022-05-26 09:25:00+05:30,34650.95,34678.6,34634.8,34665.95,0
2022-05-26 09:30:00+05:30,34663.0,34675.55,34619.65,34629.25,0
2022-05-26 09:35:00+05:30,34628.85,34650.25,34605.75,34610.45,0
2022-05-26 09:40:00+05:30,34616.3,34629.8,34575.65,34583.15,0
2022-05-26 09:45:00+05:30,34583.65,34598.8,34549.15,34572.05,0
2022-05-26 09:50:00+05:30,34571.1,34608.8,34567.4,34588.3,0
2022-05-26 09:55:00+05:30,34582.4,34630.2,34582.4,34607.1,0
2022-05-26 10:00:00+05:30,34609.75,34612.9,34569.05,34585.15,0
2022-05-26 10:05:00+05:30,34585.4,34605.45,34546.25,34561.45,0
2022-05-26 10:10:00+05:30,34560.4,34570.75,34538.45,34563.35,0
2022-05-26 10:15:00+05:30,34566.4,34614.95,34554.4,34589.35,0
2022-05-26 10:20:00+05:30,34588.7,34607.2,34584.0,34586.45,0
2022-05-26 10:25:00+05:30,34586.45,34587.95,34505.15,34507.85,0
2022-05-26 10:30:00+05:30,34502.55,34545.0,34482.65,34488.8,0
2022-05-26 10:35:00+05:30,34481.1,34505.3,34464.95,34473.15,0
2022-05-26 10:40:00+05:30,34475.55,34500.4,34461.55,34500.4,0
2022-05-26 10:45:00+05:30,34501.1,34502.4,34450.05,34483.75,0
2022-05-26 10:50:00+05:30,34482.8,34495.75,34438.35,34441.75,0
2022-05-26 10:55:00+05:30,34441.3,34472.95,34425.15,34467.7,0
2022-05-26 11:00:00+05:30,34478.0,34488.95,34458.15,34475.15,0
2022-05-26 11:05:00+05:30,34472.0,34491.65,34446.7,34459.5,0
2022-05-26 11:10:00+05:30,34458.45,34486.5,34449.6,34480.2,0
2022-05-26 11:15:00+05:30,34478.9,34526.65,34474.6,34506.2,0
2022-05-26 11:20:00+05:30,34507.25,34525.5,34466.35,34473.2,0
2022-05-26 11:25:00+05:30,34471.9,34482.65,34449.15,34474.55,0
2022-05-26 11:30:00+05:30,34472.2,34490.65,34456.1,34479.9,0
2022-05-26 11:35:00+05:30,34476.65,34486.45,34451.9,34462.85,0
2022-05-26 11:40:00+05:30,34460.2,34497.25,34457.15,34479.0,0
2022-05-26 11:45:00+05:30,34481.25,34502.5,34475.45,34497.25,0
2022-05-26 11:50:00+05:30,34484.7,34504.8,34472.5,34492.65,0
2022-05-26 11:55:00+05:30,34487.55,34509.95,34473.1,34485.7,0
2022-05-26 12:00:00+05:30,34486.85,34518.15,34468.2,34517.0,0
2022-05-26 12:05:00+05:30,34512.5,34532.8,34504.6,34532.25,0
2022-05-26 12:10:00+05:30,34533.1,34559.75,34523.35,34535.2,0
2022-05-26 12:15:00+05:30,34531.7,34581.6,34530.5,34572.0,0
2022-05-26 12:20:00+05:30,34572.4,34596.8,34556.55,34564.8,0
2022-05-26 12:25:00+05:30,34568.4,34580.8,34466.2,34483.95,0
2022-05-26 12:30:00+05:30,34477.3,34493.4,34460.6,34476.95,0
2022-05-26 12:35:00+05:30,34477.25,34556.35,34475.3,34547.35,0
2022-05-26 12:40:00+05:30,34547.1,34559.6,34517.9,34544.4,0
2022-05-26 12:45:00+05:30,34542.9,34567.7,34532.65,34552.6,0
2022-05-26 12:50:00+05:30,34554.8,34661.9,34549.95,34656.7,0
2022-05-26 12:55:00+05:30,34655.95,34661.35,34619.05,34652.1,0
2022-05-26 13:00:00+05:30,34650.75,34804.25,34650.75,34777.45,0
2022-05-26 13:05:00+05:30,34778.25,34807.45,34749.45,34766.75,0
2022-05-26 13:10:00+05:30,34765.25,34836.2,34762.15,34836.2,0
2022-05-26 13:15:00+05:30,34835.05,34929.25,34835.05,34914.75,0
2022-05-26 13:20:00+05:30,34904.8,34913.4,34842.3,34898.25,0
2022-05-26 13:25:00+05:30,34899.6,34921.9,34874.85,34909.7,0
2022-05-26 13:30:00+05:30,34905.55,34944.75,34863.2,34886.55,0
2022-05-26 13:35:00+05:30,34880.95,34944.75,34823.2,34905.15,0
2022-05-26 13:40:00+05:30,34902.1,34923.15,34871.8,34877.3,0
2022-05-26 13:45:00+05:30,34878.45,34896.35,34857.4,34884.25,0
2022-05-26 13:50:00+05:30,34879.55,34905.05,34826.6,34840.55,0
2022-05-26 13:55:00+05:30,34840.35,34851.7,34738.85,34778.7,0
2022-05-26 14:00:00+05:30,34784.55,34824.25,34763.15,34790.2,0
2022-05-26 14:05:00+05:30,34789.5,34797.7,34742.85,34793.75,0
2022-05-26 14:10:00+05:30,34791.95,34842.2,34768.4,34819.8,0
2022-05-26 14:15:00+05:30,34812.6,34907.1,34812.6,34885.8,0
2022-05-26 14:20:00+05:30,34886.5,35029.45,34886.5,35008.3,0
2022-05-26 14:25:00+05:30,35006.0,35068.2,35006.0,35051.85,0
2022-05-26 14:30:00+05:30,35047.7,35066.55,34984.05,34985.5,0
2022-05-26 14:35:00+05:30,34987.15,34994.85,34925.35,34990.4,0
2022-05-26 14:40:00+05:30,34987.3,35041.25,34962.4,35035.35,0
2022-05-26 14:45:00+05:30,35032.8,35076.7,35030.1,35050.35,0
2022-05-26 14:50:00+05:30,35045.75,35123.2,35043.5,35111.95,0
2022-05-26 14:55:00+05:30,35105.1,35134.2,35065.1,35110.25,0
2022-05-26 15:00:00+05:30,35110.4,35113.35,34992.3,35037.4,0
2022-05-26 15:05:00+05:30,35044.15,35050.1,34975.15,35028.75,0
2022-05-26 15:10:00+05:30,35024.15,35089.55,35024.15,35089.55,0
2022-05-26 15:15:00+05:30,35088.6,35147.4,35087.25,35139.75,0
2022-05-26 15:20:00+05:30,35137.9,35195.5,35130.15,35187.2,0
2022-05-26 15:25:00+05:30,35185.6,35221.95,35182.45,35199.2,0
2022-05-27 09:15:00+05:30,35326.6,35450.8,35292.95,35358.3,0
2022-05-27 09:20:00+05:30,35356.6,35428.15,35356.6,35420.1,0
2022-05-27 09:25:00+05:30,35420.85,35447.65,35383.6,35446.4,0
2022-05-27 09:30:00+05:30,35445.05,35493.25,35438.15,35490.7,0
2022-05-27 09:35:00+05:30,35494.8,35512.75,35444.1,35444.3,0
2022-05-27 09:40:00+05:30,35443.9,35535.35,35439.65,35512.85,0
2022-05-27 09:45:00+05:30,35511.95,35521.45,35458.45,35493.75,0
2022-05-27 09:50:00+05:30,35490.1,35497.95,35457.4,35488.2,0
2022-05-27 09:55:00+05:30,35488.55,35493.4,35421.1,35482.45,0
2022-05-27 10:00:00+05:30,35482.75,35488.1,35402.45,35423.2,0
2022-05-27 10:05:00+05:30,35420.15,35468.3,35413.95,35443.2,0
2022-05-27 10:10:00+05:30,35440.95,35514.2,35440.95,35486.3,0
2022-05-27 10:15:00+05:30,35485.4,35502.4,35419.05,35448.9,0
2022-05-27 10:20:00+05:30,35447.8,35483.2,35446.25,35454.15,0
2022-05-27 10:25:00+05:30,35455.95,35479.9,35445.65,35448.45,0
2022-05-27 10:30:00+05:30,35452.85,35456.95,35416.9,35431.25,0
2022-05-27 10:35:00+05:30,35430.6,35518.9,35378.65,35513.0,0
2022-05-27 10:40:00+05:30,35512.6,35583.45,35507.65,35565.85,0
2022-05-27 10:45:00+05:30,35563.5,35571.8,35537.6,35559.4,0
2022-05-27 10:50:00+05:30,35560.95,35573.5,35533.25,35536.35,0
2022-05-27 10:55:00+05:30,35537.4,35537.4,35473.55,35492.45,0
2022-05-27 11:00:00+05:30,35492.15,35520.8,35470.5,35482.25,0
2022-05-27 11:05:00+05:30,35483.9,35512.4,35460.15,35508.85,0
2022-05-27 11:10:00+05:30,35507.7,35525.7,35483.95,35484.0,0
2022-05-27 11:15:00+05:30,35485.35,35485.45,35430.1,35447.55,0
2022-05-27 11:20:00+05:30,35449.45,35515.95,35449.4,35481.6,0
2022-05-27 11:25:00+05:30,35485.1,35516.3,35477.5,35490.15,0
2022-05-27 11:30:00+05:30,35489.9,35516.5,35468.1,35473.7,0
2022-05-27 11:35:00+05:30,35472.95,35490.8,35445.8,35446.45,0
2022-05-27 11:40:00+05:30,35447.2,35474.1,35436.45,35440.65,0
2022-05-27 11:45:00+05:30,35440.15,35467.5,35417.55,35430.9,0
2022-05-27 11:50:00+05:30,35432.65,35436.1,35404.9,35412.65,0
2022-05-27 11:55:00+05:30,35412.35,35450.15,35400.1,35440.95,0
2022-05-27 12:00:00+05:30,35446.4,35457.6,35430.2,35442.05,0
2022-05-27 12:05:00+05:30,35440.1,35479.15,35440.1,35463.9,0
2022-05-27 12:10:00+05:30,35461.95,35466.0,35384.95,35420.9,0
2022-05-27 12:15:00+05:30,35420.85,35534.65,35411.05,35517.3,0
2022-05-27 12:20:00+05:30,35516.55,35545.2,35507.0,35523.45,0
2022-05-27 12:25:00+05:30,35526.0,35556.9,35508.85,35546.9,0
2022-05-27 12:30:00+05:30,35543.35,35585.15,35529.9,35578.4,0
2022-05-27 12:35:00+05:30,35579.6,35612.5,35561.7,35609.65,0
2022-05-27 12:40:00+05:30,35610.65,35629.65,35572.7,35589.7,0
2022-05-27 12:45:00+05:30,35590.1,35593.25,35549.9,35553.5,0
2022-05-27 12:50:00+05:30,35549.95,35563.65,35523.8,35540.75,0
2022-05-27 12:55:00+05:30,35541.75,35574.95,35537.95,35566.6,0
2022-05-27 13:00:00+05:30,35569.7,35599.45,35552.1,35591.8,0
2022-05-27 13:05:00+05:30,35592.15,35598.85,35544.85,35569.35,0
2022-05-27 13:10:00+05:30,35572.0,35596.6,35568.5,35584.05,0
2022-05-27 13:15:00+05:30,35583.4,35652.0,35558.45,35618.2,0
2022-05-27 13:20:00+05:30,35618.45,35624.3,35584.7,35610.5,0
2022-05-27 13:25:00+05:30,35607.8,35618.95,35595.65,35616.35,0
2022-05-27 13:30:00+05:30,35613.3,35622.7,35558.0,35571.5,0
2022-05-27 13:35:00+05:30,35572.15,35633.4,35552.35,35624.5,0
2022-05-27 13:40:00+05:30,35623.65,35633.7,35616.15,35616.95,0
2022-05-27 13:45:00+05:30,35609.35,35623.8,35584.9,35617.6,0
2022-05-27 13:50:00+05:30,35616.95,35650.85,35494.1,35609.55,0
2022-05-27 13:55:00+05:30,35610.35,35678.7,35600.05,35667.75,0
2022-05-27 14:00:00+05:30,35667.65,35693.25,35664.15,35676.5,0
2022-05-27 14:05:00+05:30,35678.05,35689.1,35617.9,35649.35,0
2022-05-27 14:10:00+05:30,35648.4,35660.25,35618.65,35639.25,0
2022-05-27 14:15:00+05:30,35636.75,35655.35,35596.6,35632.0,0
2022-05-27 14:20:00+05:30,35632.0,35643.25,35605.2,35617.7,0
2022-05-27 14:25:00+05:30,35619.1,35657.1,35607.75,35644.6,0
2022-05-27 14:30:00+05:30,35644.0,35646.3,35576.1,35584.65,0
2022-05-27 14:35:00+05:30,35586.6,35611.75,35563.25,35586.9,0
2022-05-27 14:40:00+05:30,35586.7,35604.55,35563.5,35579.2,0
2022-05-27 14:45:00+05:30,35579.75,35641.75,35567.3,35618.55,0
2022-05-27 14:50:00+05:30,35618.15,35632.25,35602.9,35630.2,0
2022-05-27 14:55:00+05:30,35630.0,35650.55,35603.45,35619.1,0
2022-05-27 15:00:00+05:30,35610.95,35648.35,35574.5,35621.15,0
2022-05-27 15:05:00+05:30,35619.75,35636.7,35607.0,35620.2,0
2022-05-27 15:10:00+05:30,35613.85,35626.2,35567.8,35587.3,0
2022-05-27 15:15:00+05:30,35589.3,35642.55,35584.85,35628.05,0
2022-05-27 15:20:00+05:30,35627.6,35640.3,35609.1,35611.3,0
2022-05-27 15:25:00+05:30,35610.85,35641.9,35604.75,35617.7,0
2022-05-30 09:15:00+05:30,35958.8,36011.4,35933.05,35933.5,0
2022-05-30 09:20:00+05:30,35934.75,36059.2,35925.9,36036.65,0
2022-05-30 09:25:00+05:30,36042.35,36061.3,36007.45,36021.85,0
2022-05-30 09:30:00+05:30,36022.5,36034.9,35975.7,35975.7,0
2022-05-30 09:35:00+05:30,35973.25,36021.3,35973.25,36005.8,0
2022-05-30 09:40:00+05:30,36007.45,36012.2,35956.55,35988.05,0
