Datetime,Open,High,Low,Close,Volume
2022-01-21 11:10:00+05:30,37349.65,37397.4,37336.95,37389.45,0
2022-01-21 11:15:00+05:30,37385.45,37410.75,37378.7,37386.05,0
2022-01-21 11:20:00+05:30,37385.9,37418.0,37368.0,37411.2,0
2022-01-21 11:25:00+05:30,37411.4,37438.35,37401.6,37413.9,0
2022-01-21 11:30:00+05:30,37413.4,37421.9,37362.05,37403.85,0
2022-01-21 11:35:00+05:30,37405.8,37409.8,37368.55,37387.75,0
2022-01-21 11:40:00+05:30,37389.25,37400.55,37372.2,37372.2,0
2022-01-21 11:45:00+05:30,37371.3,37394.55,37371.3,37379.05,0
2022-01-21 11:50:00+05:30,37378.5,37422.8,37374.15,37420.55,0
2022-01-21 11:55:00+05:30,37422.0,37466.95,37419.75,37458.95,0
2022-01-21 12:00:00+05:30,37458.25,37481.55,37435.6,37481.55,0
2022-01-21 12:05:00+05:30,37480.0,37507.5,37460.8,37471.35,0
2022-01-21 12:10:00+05:30,37469.8,37580.1,37468.4,37572.15,0
2022-01-21 12:15:00+05:30,37569.45,37601.5,37548.45,37575.55,0
2022-01-21 12:20:00+05:30,37576.7,37615.25,37555.2,37583.95,0
2022-01-21 12:25:00+05:30,37581.2,37647.05,37581.2,37641.4,0
2022-01-21 12:30:00+05:30,37643.7,37655.5,37570.1,37575.6,0
2022-01-21 12:35:00+05:30,37576.7,37592.05,37556.5,37562.05,0
2022-01-21 12:40:00+05:30,37561.95,37588.3,37529.15,37579.7,0
2022-01-21 12:45:00+05:30,37582.85,37593.5,37533.4,37590.35,0
2022-01-21 12:50:00+05:30,37588.9,37610.65,37562.5,37598.2,0
2022-01-21 12:55:00+05:30,37597.95,37603.05,37579.8,37588.1,0
2022-01-21 13:00:00+05:30,37590.85,37631.5,37586.3,37627.0,0
2022-01-21 13:05:00+05:30,37627.5,37657.65,37600.3,37602.65,0
2022-01-21 13:10:00+05:30,37602.85,37736.0,37601.7,37701.45,0
2022-01-21 13:15:00+05:30,37699.9,37704.05,37622.7,37656.8,0
2022-01-21 13:20:00+05:30,37655.75,37675.15,37589.75,37590.3,0
2022-01-21 13:25:00+05:30,37588.85,37619.35,37523.35,37530.5,0
2022-01-21 13:30:00+05:30,37529.95,37588.65,37511.95,37537.35,0
2022-01-21 13:35:00+05:30,37539.6,37582.35,37535.15,37536.55,0
2022-01-21 13:40:00+05:30,37535.85,37555.25,37506.1,37526.7,0
2022-01-21 13:45:00+05:30,37524.6,37554.7,37510.6,37523.65,0
2022-01-21 13:50:00+05:30,37521.8,37537.75,37493.45,37531.05,0
2022-01-21 13:55:00+05:30,37530.75,37621.05,37525.3,37598.65,0
2022-01-21 14:00:00+05:30,37599.65,37667.95,37579.55,37651.55,0
2022-01-21 14:05:00+05:30,37648.1,37657.35,37592.15,37606.5,0
2022-01-21 14:10:00+05:30,37605.7,37609.55,37552.4,37555.95,0
2022-01-21 14:15:00+05:30,37557.6,37572.05,37468.0,37498.75,0
2022-01-21 14:20:00+05:30,37497.8,37507.25,37441.0,37447.9,0
2022-01-21 14:25:00+05:30,37446.5,37528.95,37442.65,37493.55,0
2022-01-21 14:30:00+05:30,37491.45,37507.3,37452.65,37463.7,0
2022-01-21 14:35:00+05:30,37464.0,37491.45,37376.6,37377.5,0
2022-01-21 14:40:00+05:30,37376.95,37412.9,37346.0,37349.5,0
2022-01-21 14:45:00+05:30,37347.85,37357.6,37298.8,37299.7,0
2022-01-21 14:50:00+05:30,37300.25,37387.6,37284.4,37363.25,0
2022-01-21 14:55:00+05:30,37360.7,37370.6,37245.55,37262.0,0
2022-01-21 15:00:00+05:30,37272.75,37516.5,37272.75,37508.1,0
2022-01-21 15:05:00+05:30,37514.05,37589.3,37512.6,37562.25,0
2022-01-21 15:10:00+05:30,37562.45,37591.7,37527.95,37542.4,0
2022-01-21 15:15:00+05:30,37543.1,37632.25,37543.1,37630.25,0
2022-01-21 15:20:00+05:30,37633.1,37663.7,37598.9,37663.35,0
2022-01-21 15:25:00+05:30,37661.35,37738.65,37660.3,37738.65,0
2022-01-24 09:15:00+05:30,37601.95,37675.9,37434.2,37633.05,0
2022-01-24 09:20:00+05:30,37637.1,37693.7,37489.9,37586.05,0
2022-01-24 09:25:00+05:30,37588.6,37659.8,37467.9,37467.9,0
2022-01-24 09:30:00+05:30,37469.6,37477.8,37351.2,37398.45,0
2022-01-24 09:35:00+05:30,37395.65,37427.0,37319.85,37375.3,0
2022-01-24 09:40:00+05:30,37375.25,37507.95,37366.9,37497.25,0
2022-01-24 09:45:00+05:30,37494.3,37627.4,37479.45,37610.8,0
2022-01-24 09:50:00+05:30,37605.85,37665.9,37540.0,37550.85,0
2022-01-24 09:55:00+05:30,37556.65,37571.9,37484.2,37510.65,0
2022-01-24 10:00:00+05:30,37506.35,37550.7,37469.35,37538.45,0
2022-01-24 10:05:00+05:30,37538.35,37599.05,37521.4,37595.9,0
2022-01-24 10:10:00+05:30,37594.65,37597.7,37509.65,37510.9,0
2022-01-24 10:15:00+05:30,37506.1,37514.8,37420.45,37455.4,0
2022-01-24 10:20:00+05:30,37458.15,37533.6,37429.05,37435.2,0
2022-01-24 10:25:00+05:30,37429.0,37453.85,37376.9,37383.4,0
2022-01-24 10:30:00+05:30,37387.3,37440.35,37370.4,37419.8,0
2022-01-24 10:35:00+05:30,37425.35,37468.55,37403.2,37467.25,0
2022-01-24 10:40:00+05:30,37463.0,37470.55,37414.95,37448.45,0
2022-01-24 10:45:00+05:30,37441.0,37446.0,37386.35,37398.65,0
2022-01-24 10:50:00+05:30,37393.3,37421.9,37335.1,37416.0,0
2022-01-24 10:55:00+05:30,37419.85,37453.0,37351.25,37430.55,0
2022-01-24 11:00:00+05:30,37428.85,37468.0,37397.1,37452.8,0
2022-01-24 11:05:00+05:30,37447.35,37447.95,37372.25,37372.25,0
2022-01-24 11:10:00+05:30,37375.25,37397.8,37335.9,37383.7,0
2022-01-24 11:15:00+05:30,37380.4,37397.65,37298.6,37317.3,0
2022-01-24 11:20:00+05:30,37318.55,37372.75,37301.35,37352.4,0
2022-01-24 11:25:00+05:30,37354.05,37400.2,37350.65,37382.65,0
2022-01-24 11:30:00+05:30,37381.0,37434.8,37371.15,37417.05,0
2022-01-24 11:35:00+05:30,37415.3,37433.45,37364.45,37381.1,0
2022-01-24 11:40:00+05:30,37379.35,37380.75,37321.55,37333.95,0
2022-01-24 11:45:00+05:30,37332.85,37333.7,37201.3,37224.95,0
2022-01-24 11:50:00+05:30,37220.55,37234.55,37090.35,37166.4,0
2022-01-24 11:55:00+05:30,37168.15,37170.15,37083.7,37117.15,0
2022-01-24 12:00:00+05:30,37116.45,37172.7,37063.3,37147.85,0
2022-01-24 12:05:00+05:30,37146.05,37163.2,37104.6,37142.5,0
2022-01-24 12:10:00+05:30,37139.25,37142.95,37049.75,37080.15,0
2022-01-24 12:15:00+05:30,37081.85,37100.3,37017.0,37034.9,0
2022-01-24 12:20:00+05:30,37035.85,37040.45,36903.1,36951.05,0
2022-01-24 12:25:00+05:30,36953.5,37037.45,36950.3,36984.05,0
2022-01-24 12:30:00+05:30,36982.5,37067.55,36954.9,37066.95,0
2022-01-24 12:35:00+05:30,37068.85,37091.75,37028.85,37074.05,0
2022-01-24 12:40:00+05:30,37069.35,37069.35,36943.9,36953.5,0
2022-01-24 12:45:00+05:30,36950.8,37004.3,36942.35,36952.25,0
2022-01-24 12:50:00+05:30,36950.65,37006.95,36936.8,36991.1,0
2022-01-24 12:55:00+05:30,36989.25,37034.15,36988.15,37019.25,0
2022-01-24 13:00:00+05:30,37021.95,37120.7,37021.95,37101.25,0
2022-01-24 13:05:00+05:30,37099.1,37102.8,36919.45,36943.5,0
2022-01-24 13:10:00+05:30,36949.7,36995.6,36885.65,36994.45,0
2022-01-24 13:15:00+05:30,36996.65,37014.15,36901.4,36934.2,0
2022-01-24 13:20:00+05:30,36936.6,36960.75,36844.7,36851.15,0
2022-01-24 13:25:00+05:30,36854.1,36885.1,36787.5,36796.4,0
2022-01-24 13:30:00+05:30,36803.8,36856.05,36741.55,36844.45,0
2022-01-24 13:35:00+05:30,36843.5,36854.45,36777.75,36807.0,0
2022-01-24 13:40:00+05:30,36808.2,36846.55,36782.8,36831.6,0
2022-01-24 13:45:00+05:30,36836.2,36900.75,36827.05,36832.7,0
2022-01-24 13:50:00+05:30,36832.2,36873.15,36831.05,36839.7,0
2022-01-24 13:55:00+05:30,36841.9,36844.15,36693.3,36706.1,0
2022-01-24 14:00:00+05:30,36709.6,36770.0,36621.9,36651.35,0
2022-01-24 14:05:00+05:30,36650.35,36687.0,36539.8,36541.95,0
2022-01-24 14:10:00+05:30,36541.2,36573.05,36383.55,36394.7,0
2022-01-24 14:15:00+05:30,36395.85,36765.0,36395.85,36712.55,0
2022-01-24 14:20:00+05:30,36709.8,36825.8,36643.2,36825.8,0
2022-01-24 14:25:00+05:30,36822.35,36838.25,36622.4,36667.55,0
2022-01-24 14:30:00+05:30,36659.75,36833.2,36625.3,36796.9,0
2022-01-24 14:35:00+05:30,36802.1,36822.85,36717.15,36737.55,0
2022-01-24 14:40:00+05:30,36729.5,36760.6,36589.55,36638.7,0
2022-01-24 14:45:00+05:30,36643.45,36660.4,36548.4,36559.5,0
2022-01-24 14:50:00+05:30,36563.05,36609.1,36508.15,36588.3,0
2022-01-24 14:55:00+05:30,36591.05,36728.25,36536.8,36719.85,0
2022-01-24 15:00:00+05:30,36710.6,36897.2,36710.6,36869.85,0
2022-01-24 15:05:00+05:30,36874.3,36946.7,36813.45,36946.7,0
2022-01-24 15:10:00+05:30,36946.55,37063.65,36929.5,37038.35,0
2022-01-24 15:15:00+05:30,37048.6,37073.95,36990.9,37050.3,0
2022-01-24 15:20:00+05:30,37047.8,37062.85,36894.25,36905.65,0
2022-01-24 15:25:00+05:30,36902.4,36945.05,36808.15,36834.9,0
2022-01-25 09:15:00+05:30,36598.05,36669.85,36419.85,36490.6,0
2022-01-25 09:20:00+05:30,36489.5,36779.95,36448.15,36729.8,0
2022-01-25 09:25:00+05:30,36728.55,36916.65,36728.55,36873.05,0
2022-01-25 09:30:00+05:30,36867.25,36937.95,36768.1,36841.25,0
2022-01-25 09:35:00+05:30,36841.75,37024.75,36780.95,37024.75,0
2022-01-25 09:40:00+05:30,37024.55,37106.15,36997.3,37080.75,0
2022-01-25 09:45:00+05:30,37085.15,37163.9,37005.1,37110.15,0
2022-01-25 09:50:00+05:30,37110.75,37168.7,37069.9,37103.05,0
2022-01-25 09:55:00+05:30,37103.7,37241.15,37103.1,37235.25,0
2022-01-25 10:00:00+05:30,37238.75,37326.25,37102.4,37165.9,0
2022-01-25 10:05:00+05:30,37170.75,37259.8,37106.1,37116.35,0
2022-01-25 10:10:00+05:30,37115.15,37117.75,36973.05,37113.95,0
2022-01-25 10:15:00+05:30,37113.3,37204.45,37088.4,37147.9,0
2022-01-25 10:20:00+05:30,37146.4,37153.95,37043.7,37046.2,0
2022-01-25 10:25:00+05:30,37044.8,37091.4,37019.05,37049.75,0
2022-01-25 10:30:00+05:30,37046.55,37120.95,37029.9,37064.8,0
2022-01-25 10:35:00+05:30,37064.05,37168.1,37049.25,37150.9,0
2022-01-25 10:40:00+05:30,37150.25,37172.05,37099.85,37101.4,0
2022-01-25 10:45:00+05:30,37101.35,37105.3,36925.95,36967.7,0
2022-01-25 10:50:00+05:30,36966.7,37071.5,36966.7,36977.2,0
2022-01-25 10:55:00+05:30,36973.85,37034.1,36951.2,36952.8,0
2022-01-25 11:00:00+05:30,36952.35,37022.45,36930.15,36993.05,0
2022-01-25 11:05:00+05:30,36994.35,37063.25,36991.85,37035.05,0
2022-01-25 11:10:00+05:30,37036.45,37142.45,37035.55,37131.1,0
2022-01-25 11:15:00+05:30,37133.3,37197.35,37106.85,37183.75,0
2022-01-25 11:20:00+05:30,37181.75,37197.45,37146.65,37188.7,0
2022-01-25 11:25:00+05:30,37191.15,37271.65,37191.15,37229.15,0
2022-01-25 11:30:00+05:30,37231.7,37265.1,37167.0,37256.6,0
2022-01-25 11:35:00+05:30,37252.9,37270.3,37199.6,37218.6,0
2022-01-25 11:40:00+05:30,37215.1,37224.35,37162.0,37201.4,0
2022-01-25 11:45:00+05:30,37198.35,37267.75,37194.65,37251.15,0
2022-01-25 11:50:00+05:30,37247.5,37254.2,37219.65,37230.2,0
2022-01-25 11:55:00+05:30,37230.4,37231.6,37148.2,37194.7,0
2022-01-25 12:00:00+05:30,37196.55,37219.6,37148.7,37170.2,0
2022-01-25 12:05:00+05:30,37171.0,37314.25,37169.95,37289.4,0
2022-01-25 12:10:00+05:30,37296.1,37328.25,37269.45,37274.4,0
2022-01-25 12:15:00+05:30,37279.15,37344.05,37270.45,37332.8,0
2022-01-25 12:20:00+05:30,37331.55,37353.4,37304.4,37353.4,0
2022-01-25 12:25:00+05:30,37354.25,37380.25,37336.8,37354.15,0
2022-01-25 12:30:00+05:30,37356.4,37386.3,37272.6,37341.65,0
2022-01-25 12:35:00+05:30,37339.3,37362.1,37238.25,37261.5,0
2022-01-25 12:40:00+05:30,37264.5,37337.75,37259.65,37279.05,0
2022-01-25 12:45:00+05:30,37276.55,37295.2,37188.65,37235.0,0
2022-01-25 12:50:00+05:30,37236.6,37264.2,37195.05,37244.1,0
2022-01-25 12:55:00+05:30,37242.2,37262.55,37181.7,37194.65,0
2022-01-25 13:00:00+05:30,37195.25,37242.05,37158.6,37237.95,0
2022-01-25 13:05:00+05:30,37238.95,37281.25,37235.75,37262.95,0
2022-01-25 13:10:00+05:30,37264.5,37330.05,37264.5,37322.3,0
2022-01-25 13:15:00+05:30,37325.9,37430.55,37323.35,37403.95,0
2022-01-25 13:20:00+05:30,37400.85,37453.3,37396.7,37443.05,0
2022-01-25 13:25:00+05:30,37441.9,37445.3,37319.75,37423.15,0
2022-01-25 13:30:00+05:30,37426.85,37431.7,37376.05,37386.25,0
2022-01-25 13:35:00+05:30,37383.9,37404.8,37334.1,37395.0,0
2022-01-25 13:40:00+05:30,37393.5,37407.65,37376.0,37388.3,0
2022-01-25 13:45:00+05:30,37386.7,37479.5,37342.7,37466.6,0
2022-01-25 13:50:00+05:30,37470.3,37515.5,37467.45,37508.0,0
2022-01-25 13:55:00+05:30,37508.25,37535.6,37461.55,37495.35,0
2022-01-25 14:00:00+05:30,37499.1,37543.6,37447.3,37526.55,0
2022-01-25 14:05:00+05:30,37526.45,37535.55,37460.75,37471.3,0
2022-01-25 14:10:00+05:30,37466.35,37509.05,37454.4,37462.05,0
2022-01-25 14:15:00+05:30,37460.35,37514.05,37422.45,37499.7,0
2022-01-25 14:20:00+05:30,37502.2,37547.7,37501.4,37541.6,0
2022-01-25 14:25:00+05:30,37540.3,37554.25,37502.15,37515.55,0
2022-01-25 14:30:00+05:30,37517.05,37616.85,37516.8,37593.65,0
2022-01-25 14:35:00+05:30,37586.65,37647.5,37572.9,37640.95,0
2022-01-25 14:40:00+05:30,37638.1,37686.7,37613.6,37620.25,0
2022-01-25 14:45:00+05:30,37618.6,37682.25,37618.6,37676.45,0
2022-01-25 14:50:00+05:30,37682.15,37721.25,37680.95,37721.25,0
2022-01-25 14:55:00+05:30,37717.95,37718.0,37587.7,37587.7,0
2022-01-25 15:00:00+05:30,37590.7,37660.55,37573.05,37607.2,0
2022-01-25 15:05:00+05:30,37605.1,37692.4,37605.1,37669.3,0
2022-01-25 15:10:00+05:30,37669.65,37715.95,37660.0,37714.45,0
2022-01-25 15:15:00+05:30,37714.5,37786.65,37714.5,37751.95,0
2022-01-25 15:20:00+05:30,37750.95,37773.35,37712.15,37728.9,0
2022-01-25 15:25:00+05:30,37726.05,37774.7,37703.95,37714.0,0
2022-01-27 09:15:00+05:30,37058.2,37261.05,37052.65,37096.9,0
2022-01-27 09:20:00+05:30,37112.6,37367.2,37084.5,37351.35,0
2022-01-27 09:25:00+05:30,37346.2,37388.85,37211.45,37351.95,0
2022-01-27 09:30:00+05:30,37343.6,37349.75,37146.15,37154.1,0
2022-01-27 09:35:00+05:30,37161.55,37171.2,37059.0,37104.55,0
2022-01-27 09:40:00+05:30,37105.05,37193.3,37070.95,37145.85,0
2022-01-27 09:45:00+05:30,37163.1,37250.95,37092.2,37240.9,0
2022-01-27 09:50:00+05:30,37240.3,37317.4,37214.9,37277.8,0
2022-01-27 09:55:00+05:30,37286.8,37413.25,37270.9,37378.2,0
2022-01-27 10:00:00+05:30,37378.4,37414.4,37330.2,37359.2,0
2022-01-27 10:05:00+05:30,37368.2,37370.0,37305.55,37326.6,0
2022-01-27 10:10:00+05:30,37325.9,37381.65,37279.75,37351.2,0
2022-01-27 10:15:00+05:30,37353.95,37373.15,37297.05,37297.05,0
2022-01-27 10:20:00+05:30,37297.55,37297.55,37201.6,37254.6,0
2022-01-27 10:25:00+05:30,37251.9,37321.2,37239.9,37288.85,0
2022-01-27 10:30:00+05:30,37288.3,37332.15,37269.45,37308.35,0
2022-01-27 10:35:00+05:30,37308.8,37356.95,37297.5,37299.35,0
2022-01-27 10:40:00+05:30,37299.5,37350.45,37285.95,37342.65,0
2022-01-27 10:45:00+05:30,37344.15,37365.8,37295.3,37297.75,0
2022-01-27 10:50:00+05:30,37299.95,37302.1,37264.05,37269.75,0
2022-01-27 10:55:00+05:30,37268.5,37274.7,37172.4,37192.9,0
2022-01-27 11:00:00+05:30,37192.4,37235.55,37142.5,37206.7,0
2022-01-27 11:05:00+05:30,37212.8,37225.45,37179.0,37218.95,0
2022-01-27 11:10:00+05:30,37219.4,37261.45,37207.05,37251.05,0
2022-01-27 11:15:00+05:30,37248.75,37253.15,37183.55,37185.25,0
2022-01-27 11:20:00+05:30,37186.45,37203.6,37167.6,37191.15,0
2022-01-27 11:25:00+05:30,37189.25,37193.1,37145.35,37155.9,0
2022-01-27 11:30:00+05:30,37158.65,37174.25,37136.65,37136.65,0
2022-01-27 11:35:00+05:30,37135.05,37161.55,37099.45,37146.85,0
2022-01-27 11:40:00+05:30,37144.3,37178.0,37137.25,37169.2,0
2022-01-27 11:45:00+05:30,37168.5,37192.95,37134.0,37137.0,0
2022-01-27 11:50:00+05:30,37134.0,37141.7,37101.45,37122.25,0
2022-01-27 11:55:00+05:30,37127.05,37167.9,37106.1,37163.9,0
2022-01-27 12:00:00+05:30,37166.75,37169.3,37078.75,37091.3,0
2022-01-27 12:05:00+05:30,37091.85,37113.6,37066.95,37093.85,0
2022-01-27 12:10:00+05:30,37095.1,37111.15,37059.05,37067.05,0
2022-01-27 12:15:00+05:30,37066.95,37093.65,37029.85,37034.95,0
2022-01-27 12:20:00+05:30,37031.4,37090.9,37014.75,37060.2,0
2022-01-27 12:25:00+05:30,37058.3,37126.4,37040.65,37109.35,0
2022-01-27 12:30:00+05:30,37111.15,37227.65,37111.15,37204.85,0
2022-01-27 12:35:00+05:30,37206.6,37250.4,37194.1,37200.1,0
2022-01-27 12:40:00+05:30,37203.0,37273.7,37168.65,37257.6,0
2022-01-27 12:45:00+05:30,37257.35,37334.45,37248.05,37304.85,0
2022-01-27 12:50:00+05:30,37303.6,37333.25,37294.05,37322.4,0
2022-01-27 12:55:00+05:30,37325.85,37336.4,37302.65,37310.85,0
2022-01-27 13:00:00+05:30,37308.45,37452.35,37308.45,37431.5,0
2022-01-27 13:05:00+05:30,37433.75,37485.7,37422.3,37471.15,0
2022-01-27 13:10:00+05:30,37472.05,37628.1,37467.9,37613.45,0
2022-01-27 13:15:00+05:30,37613.65,37697.95,37518.8,37574.25,0
2022-01-27 13:20:00+05:30,37570.0,37607.8,37514.6,37595.55,0
2022-01-27 13:25:00+05:30,37595.9,37607.95,37518.25,37555.7,0
2022-01-27 13:30:00+05:30,37554.85,37598.65,37543.7,37583.85,0
2022-01-27 13:35:00+05:30,37583.85,37663.2,37564.0,37660.5,0
2022-01-27 13:40:00+05:30,37659.85,37684.2,37615.8,37684.2,0
2022-01-27 13:45:00+05:30,37682.85,37741.0,37679.5,37726.55,0
2022-01-27 13:50:00+05:30,37724.7,37784.35,37612.65,37657.2,0
2022-01-27 13:55:00+05:30,37655.2,37744.1,37599.3,37743.25,0
2022-01-27 14:00:00+05:30,37748.75,37792.55,37703.05,37724.15,0
2022-01-27 14:05:00+05:30,37727.15,37774.2,37711.75,37734.45,0
2022-01-27 14:10:00+05:30,37733.35,37779.0,37679.0,37708.45,0
2022-01-27 14:15:00+05:30,37713.5,37797.5,37713.5,37760.1,0
2022-01-27 14:20:00+05:30,37750.9,37873.95,37730.35,37869.45,0
2022-01-27 14:25:00+05:30,37869.65,37929.45,37862.85,37929.15,0
2022-01-27 14:30:00+05:30,37929.25,37942.8,37875.95,37938.75,0
2022-01-27 14:35:00+05:30,37939.7,38017.25,37926.05,37969.45,0
2022-01-27 14:40:00+05:30,37968.8,38028.9,37959.9,38019.7,0
2022-01-27 14:45:00+05:30,38020.0,38042.0,37914.45,37914.45,0
2022-01-27 14:50:00+05:30,37907.1,37974.6,37821.25,37830.4,0
2022-01-27 14:55:00+05:30,37823.2,37902.2,37821.55,37857.3,0
2022-01-27 15:00:00+05:30,37860.3,37898.35,37709.9,37815.0,0
2022-01-27 15:05:00+05:30,37810.4,38023.75,37808.15,37999.45,0
2022-01-27 15:10:00+05:30,37992.85,38112.95,37992.6,38062.2,0
2022-01-27 15:15:00+05:30,38061.1,38089.5,37961.35,38004.15,0
2022-01-27 15:20:00+05:30,37999.55,38048.85,37970.75,38044.4,0
2022-01-27 15:25:00+05:30,38049.8,38136.35,38043.05,38100.6,0
2022-01-28 09:15:00+05:30,38246.6,38409.35,38223.95,38278.65,0
2022-01-28 09:20:00+05:30,38281.6,38295.6,38028.35,38102.2,0
2022-01-28 09:25:00+05:30,38102.65,38222.85,38078.6,38221.7,0
2022-01-28 09:30:00+05:30,38225.25,38318.15,38224.15,38278.65,0
2022-01-28 09:35:00+05:30,38274.3,38302.35,38211.65,38276.8,0
2022-01-28 09:40:00+05:30,38277.5,38289.1,38235.75,38240.5,0
2022-01-28 09:45:00+05:30,38241.0,38278.45,38147.1,38152.85,0
2022-01-28 09:50:00+05:30,38152.7,38312.75,38148.45,38299.3,0
2022-01-28 09:55:00+05:30,38302.1,38327.75,38287.95,38307.05,0
2022-01-28 10:00:00+05:30,38307.4,38329.1,38238.25,38265.95,0
2022-01-28 10:05:00+05:30,38267.2,38267.9,38195.0,38247.1,0
2022-01-28 10:10:00+05:30,38241.3,38248.35,38172.9,38172.9,0
2022-01-28 10:15:00+05:30,38176.65,38186.3,38122.6,38136.15,0
2022-01-28 10:20:00+05:30,38132.35,38225.45,38132.35,38194.35,0
2022-01-28 10:25:00+05:30,38195.8,38245.3,38193.75,38232.6,0
2022-01-28 10:30:00+05:30,38233.5,38233.5,38163.2,38191.7,0
2022-01-28 10:35:00+05:30,38194.2,38207.15,38100.05,38100.4,0
2022-01-28 10:40:00+05:30,38096.0,38180.55,38094.05,38161.15,0
2022-01-28 10:45:00+05:30,38168.1,38210.7,38168.1,38196.95,0
2022-01-28 10:50:00+05:30,38197.7,38238.35,38194.35,38236.05,0
2022-01-28 10:55:00+05:30,38236.9,38289.35,38235.5,38284.55,0
2022-01-28 11:00:00+05:30,38282.95,38287.55,38240.45,38250.15,0
2022-01-28 11:05:00+05:30,38247.5,38258.35,38201.8,38235.55,0
2022-01-28 11:10:00+05:30,38233.25,38243.0,38194.8,38220.7,0
2022-01-28 11:15:00+05:30,38220.25,38230.1,38159.3,38164.5,0
2022-01-28 11:20:00+05:30,38160.5,38238.9,38141.6,38238.9,0
2022-01-28 11:25:00+05:30,38237.05,38246.05,38204.6,38210.6,0
2022-01-28 11:30:00+05:30,38209.85,38235.3,38189.95,38193.1,0
2022-01-28 11:35:00+05:30,38187.8,38214.8,38170.95,38202.05,0
2022-01-28 11:40:00+05:30,38203.0,38226.85,38175.3,38214.75,0
2022-01-28 11:45:00+05:30,38215.45,38259.8,38214.25,38252.1,0
2022-01-28 11:50:00+05:30,38251.95,38295.2,38250.1,38287.7,0
2022-01-28 11:55:00+05:30,38287.7,38293.95,38271.7,38276.1,0
2022-01-28 12:00:00+05:30,38275.95,38324.75,38251.5,38317.55,0
2022-01-28 12:05:00+05:30,38316.35,38348.45,38285.35,38343.4,0
2022-01-28 12:10:00+05:30,38347.85,38349.6,38317.0,38328.35,0
2022-01-28 12:15:00+05:30,38327.9,38391.45,38314.7,38378.0,0
2022-01-28 12:20:00+05:30,38380.0,38386.8,38344.05,38349.4,0
2022-01-28 12:25:00+05:30,38350.85,38356.3,38297.55,38318.8,0
2022-01-28 12:30:00+05:30,38322.2,38323.65,38265.8,38304.45,0
2022-01-28 12:35:00+05:30,38304.35,38352.0,38202.15,38251.1,0
2022-01-28 12:40:00+05:30,38252.35,38277.05,38224.25,38236.75,0
2022-01-28 12:45:00+05:30,38232.05,38355.9,38215.35,38315.7,0
2022-01-28 12:50:00+05:30,38316.8,38341.45,38272.4,38309.0,0
2022-01-28 12:55:00+05:30,38305.35,38305.35,38256.9,38284.2,0
2022-01-28 13:00:00+05:30,38283.35,38294.15,38210.75,38231.85,0
2022-01-28 13:05:00+05:30,38230.45,38266.5,38208.95,38225.85,0
2022-01-28 13:10:00+05:30,38227.35,38251.2,38174.8,38202.85,0
2022-01-28 13:15:00+05:30,38205.0,38219.15,38143.6,38211.55,0
2022-01-28 13:20:00+05:30,38207.95,38222.85,38158.0,38164.9,0
2022-01-28 13:25:00+05:30,38163.35,38250.95,38158.25,38249.5,0
2022-01-28 13:30:00+05:30,38249.95,38297.0,38241.3,38261.6,0
2022-01-28 13:35:00+05:30,38264.95,38284.55,38177.55,38195.85,0
2022-01-28 13:40:00+05:30,38194.9,38197.75,38116.6,38133.4,0
2022-01-28 13:45:00+05:30,38140.2,38140.2,37940.7,38052.9,0
2022-01-28 13:50:00+05:30,38042.9,38094.55,37993.3,38093.9,0
2022-01-28 13:55:00+05:30,38092.3,38120.45,38049.15,38073.05,0
2022-01-28 14:00:00+05:30,38075.85,38075.85,37882.75,37902.75,0
2022-01-28 14:05:00+05:30,37904.5,37941.0,37791.25,37801.05,0
2022-01-28 14:10:00+05:30,37797.0,37887.75,37788.45,37854.1,0
2022-01-28 14:15:00+05:30,37851.1,37855.15,37655.9,37804.7,0
2022-01-28 14:20:00+05:30,37802.45,37938.6,37790.8,37921.8,0
2022-01-28 14:25:00+05:30,37920.05,37958.2,37772.7,37800.7,0
2022-01-28 14:30:00+05:30,37792.85,37903.15,37776.1,37873.8,0
2022-01-28 14:35:00+05:30,37859.95,37868.2,37764.55,37764.75,0
2022-01-28 14:40:00+05:30,37765.5,37871.85,37739.25,37836.4,0
2022-01-28 14:45:00+05:30,37835.55,37902.3,37785.05,37819.5,0
2022-01-28 14:50:00+05:30,37821.1,37851.8,37763.3,37805.9,0
2022-01-28 14:55:00+05:30,37801.3,37840.3,37747.9,37775.45,0
2022-01-28 15:00:00+05:30,37771.75,37808.4,37613.5,37622.1,0
2022-01-28 15:05:00+05:30,37626.05,37736.6,37582.05,37710.85,0
2022-01-28 15:10:00+05:30,37707.75,37723.55,37636.35,37669.7,0
2022-01-28 15:15:00+05:30,37669.9,37747.7,37655.5,37717.45,0
2022-01-28 15:20:00+05:30,37718.2,37742.15,37668.25,37708.45,0
2022-01-28 15:25:00+05:30,37711.0,37725.9,37669.6,37687.5,0
2022-01-31 09:15:00+05:30,38091.8,38202.25,38063.65,38158.85,0
2022-01-31 09:20:00+05:30,38149.95,38174.3,37998.55,38010.8,0
2022-01-31 09:25:00+05:30,38007.8,38053.55,37907.85,37991.3,0
2022-01-31 09:30:00+05:30,37999.4,38075.95,37956.3,38035.45,0
2022-01-31 09:35:00+05:30,38035.05,38101.45,38010.95,38087.9,0
2022-01-31 09:40:00+05:30,38086.5,38124.45,38074.0,38119.65,0
